DATAFLOW,FREQ,REF_AREA,ITEM,COVERAGE_GEO,COVERAGE_POP,SEASONAL_ADJUST,IND_TYPE,TRANSFORMATION,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_COMMENT,UNIT_MULT,BASE_PER,TIME_FORMAT,DECIMALS
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-02,7.807486631,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-03,7.609860665,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-04,7.218683652,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-05,6.540084388,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-06,2.251791198,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-07,2.572016461,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-08,1.93877551,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-09,-0.599400599,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-10,-0.4004004,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-11,-1.492537313,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2014-12,-1.10330993,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-01,1.590457256,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-02,0.595238095,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-03,0.298804781,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-04,-0.297029703,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-05,-0.396039604,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-06,0.2002002,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-07,0.200601805,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-08,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-09,0.502512563,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-10,0.603015075,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-11,1.717171717,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2015-12,2.231237323,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-01,-3.816046967,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-02,-3.057199211,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-03,-2.184707051,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-04,-2.284011917,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-05,-1.789264414,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-06,-0.999000999,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-07,0.700700701,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-08,-0.2002002,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-09,-0.3,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-10,-0.899100899,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-11,-1.688182721,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2016-12,-2.48015873,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-01,-0.2034588,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-02,0.1017294,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-03,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-04,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-05,-0.20242915,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-06,-0.403632694,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-07,-2.087475149,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-08,-1.003009027,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-09,-1.10330993,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-10,-0.60483871,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-11,-0.303030303,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2017-12,0.406917599,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-01,0.509683996,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-02,0.203252033,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-03,0.101522843,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-04,0.203252033,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-05,0.202839757,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-06,0.202634245,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-07,0.406091371,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-08,0.303951368,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-09,0.405679513,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-10,0.405679513,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-11,0.303951368,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2018-12,0.202634245,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2019-01,0.405679513,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2019-02,0.304259635,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,GY,2019-03,0.405679513,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-02,0.10940919,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-03,-0.109289617,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-04,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-05,-0.218818381,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-06,0.219298246,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-07,-0.10940919,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-08,-0.109529025,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-09,0.76754386,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-10,0.326441785,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-11,0.433839479,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2012-12,0.107991361,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-01,0.970873786,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-02,-0.106837607,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-03,-0.213903743,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-04,0.964630225,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-05,0.636942675,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-06,3.05907173,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-07,-0.511770727,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-08,0.823045267,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-09,2.142857143,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-10,-0.1998002,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-11,0.600600601,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2013-12,-0.7960199,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-01,0.902708124,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-02,0.198807157,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-03,-0.396825397,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-04,0.597609562,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-05,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-06,-1.089108911,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-07,-0.2002002,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-08,0.200601805,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-09,-0.4004004,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-10,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-11,-0.502512563,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2014-12,-0.404040404,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-01,3.651115619,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-02,-0.782778865,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-03,-0.690335306,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-04,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-05,-0.099304866,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-06,-0.497017893,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-07,-0.1998002,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-08,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-09,0.1001001,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-10,0.1,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-11,0.599400599,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2015-12,0.099304866,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-01,-2.48015873,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-02,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-03,0.2034588,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-04,-0.101522843,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-05,0.406504065,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-06,0.303643725,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-07,1.513622603,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-08,-0.894632207,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-09,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-10,-0.501504514,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-11,-0.201612903,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2016-12,-0.707070707,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-01,-0.2034588,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-02,0.305810398,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-03,0.101626016,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-04,-0.101522843,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-05,0.203252033,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-06,0.101419878,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-07,-0.202634245,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-08,0.203045685,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-09,-0.101317123,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-10,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-11,0.101419878,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2017-12,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-01,-0.101317123,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-02,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-03,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-04,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-05,0.202839757,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-06,0.101214575,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-07,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-08,0.101112235,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-09,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-10,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-11,0,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2018-12,-0.101010101,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2019-01,0.101112235,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2019-02,-0.101010101,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP09,_T,_T,N,RA,G1,2019-03,0.101112235,A,,-2,,P1M,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-01,110.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-02,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-03,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-04,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-05,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-06,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-07,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-08,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-09,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-10,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-11,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2012-12,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-01,111.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-02,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-03,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-04,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-05,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-06,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-07,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-08,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-09,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-10,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-11,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2013-12,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-01,118.5,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-02,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-03,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-04,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-05,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-06,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-07,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-08,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-09,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-10,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-11,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2014-12,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-01,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-02,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-03,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-04,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-05,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-06,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-07,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-08,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-09,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-10,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-11,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2015-12,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-01,98.3,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-02,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-03,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-04,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-05,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-06,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-07,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-08,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-09,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-10,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-11,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2016-12,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2017-01,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2017-02,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2017-03,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2017-04,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2017-05,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2017-06,107.1,A,,-2,2016-Q4,P1Y,1
SPC:DF_CPI(1.0),M,FJ,CP10,_T,_T,N,IX,N,2017-07,107.1,A,,-2,2016-Q4,P1Y,1
